,Date,Title,Link,News_description
2244," February 8, 2021  8:21:07 pm","
Tom Brady wins Super Bowl No. 7, Buccaneers beat Chiefs 31-9
",https://indianexpress.com/article/sports/sport-others/tom-brady-wins-nfl-super-bowl-no-7-buccaneers-beat-chiefs-score-717921/,Tampa’s victory prevented Mahomes and the Chiefs (16-3) from becoming the first repeat champions since Tom Brady’s Patriots did it in 2003-04.
2245," February 8, 2021  8:21:07 pm","
India vs England 1st Test Day 4 Highlights: IND need 381 runs on final day
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-day-4-live-cricket-score-7178970/,"India vs England (IND vs ENG) 1st Test Day 4 Highlights: After scoring 178 in their second innings, England set a mammoth target of 420 for India in the opening Test in Chennai."
2246," February 8, 2021  8:21:07 pm","
Like mother, like daughter: Family of record holders aims higher and higher
",https://indianexpress.com/article/sports/high-jumper-national-high-jump-record-guwahati-7179029/,"On Saturday, the 5-foot 8-inch teenager continued the family tradition, rewriting the under-16 national high jump record at the junior nationals in Guwahati by clearing the bar at 1.73 metres."
2247," February 8, 2021  8:21:07 pm","
How brother Inderjeet’s passion fuelled Reshma Patel’s racewalking records
",https://indianexpress.com/article/sports/sport-others/how-brother-inderjeets-passion-fuelled-reshma-patels-racewalking-records-7178927/,"Reshma Patel has developed a knack of disturbing the record books. Weeks after rewriting the Under-20 10k race walk event on her debut, the 16-year-old on Sunday breached the U18 5000m mark at the junior nationals in Guwahati."
2248," February 8, 2021  8:21:07 pm","
Rishabh Pant: Out in 90s again but not nervous
",https://indianexpress.com/article/sports/cricket/rishabh-pant-out-in-90s-again-but-not-nervous-7178891/,"Pant had once again rescued India but for the fourth time, was out in the 90s."
2249," February 8, 2021  8:21:07 pm","
Dom Bess: From dealing with debilitating depression to snaring Virat Kohli while spinning web
",https://indianexpress.com/article/sports/cricket/dom-bess-from-dealing-with-debilitating-depression-to-snaring-virat-kohli-while-spinning-web-7178868/,How Dom Bess battled mental health torments off the field to go onto gaining confidence in his stock ball while playing on it.
2250," February 8, 2021  8:21:07 pm","
Zlatan Ibrahimovic nets 500th club goal
",https://indianexpress.com/article/sports/football/zlatan-ibrahimovic-nets-500th-club-goal-7178844/,Zlatan Ibrahimovic scored the 500th and 501st club goals of his career in a 4-0 Serie A win over Crotone on Sunday to continue his remarkable form at the age of 39.
2251,"February 7, 2021 11:18:00 pm","
India vs England: Dom Bess savours Virat Kohli wicket
",https://indianexpress.com/article/sports/cricket/india-vs-england-dom-bess-savours-virat-kohli-wicket-7178813/,"Dom Bess said claiming India captain Virat Kohli's wicket in the opening test was ""special"" and he was particularly pleased with the process he used to get it."
2252,"February 7, 2021 11:18:00 pm","
ISL wrap: ATK Mohun Bagan close in on Mumbai City as young goal-scorer Manvir shows promise
",https://indianexpress.com/article/sports/football/isl-wrap-atk-mohun-bagan-close-in-on-mumbai-city-as-young-goal-scorer-manvir-shows-promise-7178790/,"For long, the Indian national team has searched for a pure striker and at the moment, Manvir Singh might seem like the best bet to fill the spot."
2253,"February 7, 2021 11:18:00 pm","
Australian Open: After bumpy build-up under Covid shadow, ‘Lucky Slam’ underway
",https://indianexpress.com/article/sports/tennis/australian-open-after-bumpy-build-up-under-covid-shadow-lucky-slam-underway-7178782/,The mask will be as important a piece of equipment as a racquet at the Australian Open. There’s an element of luck that the Australian Open is even taking place.
2254,"February 7, 2021 11:18:00 pm","
South Africa need further 243 against Pakistan in 2nd Test
",https://indianexpress.com/article/sports/cricket/south-africa-need-further-243-against-pakistan-in-2nd-test-7178693/,Aiden Markram and Rassie van der Dussen led South Africa's bid to level the series after Pakistan set up a challenging target of 370 runs on the fourth day of the second and final cricket Test on Sunday.
2255,"February 7, 2021 11:18:00 pm","
Former heavyweight champion Leon Spinks dies at 67
",https://indianexpress.com/article/sports/tennis/former-heavyweight-champion-leon-spinks-dies-at-67-7178617/,"Leon Spinks, who won Olympic gold and then shocked the boxing world by beating Muhammad Ali to win the heavyweight title in only his eighth pro fight, has died. He was 67."
2256,"February 7, 2021 11:18:00 pm","
India vs England 1st Test Day 3: Bess creates a mess
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-day-3-report-rishabh-pant-cheteshwar-pujara-7178586/,Off-spinner accounts for Indian middle order as hosts end Day 3 in all sorts of strife.
2257,"February 7, 2021 11:18:00 pm","
‘RIP dear Akhtar’: Vijay Amritraj remembers mentor Akhtar Ali
",https://indianexpress.com/article/sports/tennis/rip-dear-akhtar-vijay-amritraj-remembers-mentor-akhtar-ali-7178508/,"Ali, 81, who had been suffering from various ailments for the past few months, passed away in the early hours of Sunday in Kolkata. The news swept across the Indian tennis fraternity as tributes started pouring in."
2258,"February 7, 2021 11:18:00 pm","
Kyle Mayers debut double century lifts West Indies to historic Test win in Bangladesh
",https://indianexpress.com/article/sports/cricket/kyle-mayers-debut-double-century-lifts-west-indies-to-historic-test-win-in-bangladesh-7178501/,Kyle Mayers became the first player in 144 years of Test cricket history to score a double hundred on debut and that too in the fourth innnings.
2259,"February 7, 2021 11:18:00 pm","
India vs England: R Ashwin schools Rishabh Pant after easy stumping miss
",https://indianexpress.com/article/sports/cricket/india-vs-england-r-ashwin-schools-rishabh-pant-after-easy-stumping-miss-7178376/,Ravichandran Ashwin was visibly frustrated as Rishabh Pant missed a stumping opportunity of Jack Leach in the first session of Day 3.
2260,"February 7, 2021 11:18:00 pm","
Ankita Raina becomes fifth Indian woman to feature in Grand Slam main draw
",https://indianexpress.com/article/sports/tennis/ankita-raina-becomes-third-indian-woman-to-feature-in-grand-slam-main-draw-australian-open-7178403/,Only Sania Mirza and Nirupama Vaidyanathan have competed in the Grand Slam main draws for India before.
2261,"February 7, 2021 11:18:00 pm","
India vs England: Chepauk to finally open its three stands to spectators
",https://indianexpress.com/article/sports/cricket/india-vs-england-chepauk-to-finally-open-its-three-stands-to-spectators-7178369/,"The three stands have a maximum capacity of 12,000 and each of the three stands have a capacity of 4,000 seats apiece."
2262,"February 7, 2021 11:18:00 pm","
India tennis legend Akhtar Ali passes away
",https://indianexpress.com/article/sports/tennis/akhtar-ali-dies-age-7178234/,"Akhtar Ali, father of India's current Davis Cup coach Zeeshan Ali, was 83 and breathed his last in Kolkata."
2263,"February 7, 2021 11:18:00 pm","
Borussia Dortmund loses again in Bundesliga; Cologne wins Rhine derby
",https://indianexpress.com/article/sports/football/borussia-dortmund-loses-again-in-bundesliga-cologne-wins-rhine-derby-7178227/,"Borussia Dortmund slumped to another Bundesliga defeat, 2-1 in Freiburg to lose more ground in the race for Champions League qualification."
2264,"February 7, 2021 11:18:00 pm","
Former West Indies pacer Ezra Moseley dead in tragic road accident
",https://indianexpress.com/article/sports/cricket/former-west-indies-pacer-ezra-moseley-dead-in-tragic-road-accident-7178162/,Ezra Moseley featured in two Tests against England in 1990 and also played nine ODIS between 1990 and 1991.
2265,"February 7, 2021 11:18:00 pm","
Marvellous Medvedev fires Russia to ATP Cup win
",https://indianexpress.com/article/sports/tennis/marvellous-medvedev-fires-russia-to-atp-cup-win-7178137/,World number four Daniil Medvedev sealed the tie 2-0 at Rod Laver Arena as the rampaging Russians stormed to the title undefeated.
2266,"February 7, 2021 11:18:00 pm","
Cristiano Ronaldo marks turning 36 by helping Juventus beat Roma 2-0
",https://indianexpress.com/article/sports/football/cristiano-ronaldo-marks-turning-36-by-helping-juventus-beat-roma-2-0-7178078/,Cristiano Ronaldo turned 36 on Friday then showed little sign of slowing down as he scored and also hit the crossbar in the first half.
2267,"February 7, 2021 11:18:00 pm","
Memphis Depay scores 2 to send Lyon into 1st place in French league
",https://indianexpress.com/article/sports/football/memphis-depay-scores-2-to-send-lyon-into-1st-place-in-french-league-7178054/,"Depay, who was close to joining Barcelona last summer, is leading Lyon's title charge with 13 league goals."
2268,"February 7, 2021 11:18:00 pm","
La Liga: Varane double leads Real Madrid comeback win at last-place Huesca
",https://indianexpress.com/article/sports/football/la-liga-results-varane-real-madrid-huesca-7178044/,"The victory moved Real Madrid back into second place in the standings, closer to league leader Atlético Madrid."
2269,"February 7, 2021 11:18:00 pm","
Premier League: Man United concede in stoppage time, draw with Everton 3-3
",https://indianexpress.com/article/sports/football/premier-league-manchester-united-vs-everton-score-goals-highlights-7178034/,"Manchester United is two points behind City, which has two games in hand — the first coming on Sunday at Liverpool."
2270,"February 7, 2021 11:18:00 pm","
India vs England 1st Test Day 3 Highlights: India risk follow-on
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-day-3-live-cricket-score-7177803/,India vs England (IND vs ENG) 1st Test Highlights: India faced the prospect of having to follow-on after England reduced them to 257-6 at the close on day three of the opening Test in Chennai on Sunday
2271,"February 7, 2021 11:18:00 pm","
Super Bowl: All the President’s goals
",https://indianexpress.com/article/sports/sport-others/super-bowl-joe-biden-all-the-presidents-goals-7177788/,"Biden will look to tap into an audience he wouldn't otherwise reach, by continuing the tradition of the Super Bowl interview started by George W Bush in 2004."
2272,"February 7, 2021 11:18:00 pm","
Farmers deserve the right to farm their land and survive: Ritu Phogat
",https://indianexpress.com/article/sports/sport-others/ritu-phogat-farmers-protest-7177755/,"Thousands of farmers have been camping at several Delhi border points since November last year, demanding the government to repeal the three farm laws and legal guarantee of MSP for their crops."
2273,"February 7, 2021 11:18:00 pm","
Sydney Sixers defend Big Bash League title with 27-run win over Perth
",https://indianexpress.com/article/sports/cricket/sydney-sixers-defend-big-bash-league-title-with-27-run-win-over-perth-7177744/,The Sydney Sixers sealed back-to-back Big Bash League (BBL) titles after beating the Perth Scorchers by 27 runs in the final between the league's two most successful teams at the Sydney Cricket Ground on Saturday.
2274,"February 7, 2021 11:18:00 pm","
Mohammed Shami resumes training, may be available for 3rd Test against England
",https://indianexpress.com/article/sports/cricket/shami-resumes-training-may-be-available-for-3rd-test-against-england-7177743/,"Mohammed Shami has resumed ""low-intensity"" bowling at the National Cricket Academy as his fractured wrist has healed significantly, raising hopes that he could be available for selection for the final two Test matches of the series against England."
2275,"February 7, 2021 11:18:00 pm","
Pakistan lead by 200 against South Africa in 2nd test
",https://indianexpress.com/article/sports/cricket/pakistan-leads-by-200-against-south-africa-in-2nd-test-7177713/,Pakistan’s problems up front continued in the series after it lost openers Abid Ali for 13 and Imran Butt for zero before going to tea at 42/2 to lead by 113 runs.
2276," February 6, 2021  8:29:46 pm","
Andrew Flintoff takes a dig at Amitabh Bachchan for his 5-year-old tweet on Joe Root
",https://indianexpress.com/article/sports/cricket/andrew-flintoff-takes-a-dig-at-amitabh-bachchan-for-his-5-year-old-tweet-on-joe-root-7177655/,Former England all-rounder Andrew Flintoff took a dig at Amitabh Bachchan after Joe Root slammed a double-century in the ongoing Chennai Test against India.
2277," February 6, 2021  8:29:46 pm","
India vs England: Rohit does a Bhajji, Pant’s on wrong side & Stokes left shocked
",https://indianexpress.com/article/sports/cricket/india-vs-england-rohit-sharma-imitates-harbhajan-singh-rishabh-pant-on-wrong-side-ben-stokes-shocked-7177593/,Here are all the moments of fun that occurred on the second day of the first Test in Chennai.
2278," February 6, 2021  8:29:46 pm","
Haque’s hundred helps Bangladesh set West Indies 395 target
",https://indianexpress.com/article/sports/cricket/haques-hundred-helps-bangladesh-set-west-indies-395-target-7177555/,"Mominul Haque’s 115 — reaching the 3,000 runs milestone in the process — helped Bangladesh set a fearsome 395 runs target for West Indies."
2279," February 6, 2021  8:29:46 pm","
India vs England: Fun in the sun
",https://indianexpress.com/article/sports/cricket/india-vs-england-first-test-day-2-report-joe-root-double-century-7177537/,Root’s double ton puts England in driver’s seat as India toil for second successive day.
2280," February 6, 2021  8:29:46 pm","
Steve Smith wins third Allan Border Medal, Beth Mooney bags maiden Belinda Clarke Award
",https://indianexpress.com/article/sports/cricket/steve-smith-wins-third-allan-border-medal-7177465/,"Steve Smith was honoured for his performances in all three formats of the game, while Beth Mooney bagged the recognition in the Australian women's game for the first time.
"
2281," February 6, 2021  8:29:46 pm","
Joe Root records in Chennai put India on the mat
",https://indianexpress.com/article/sports/cricket/joe-root-records-india-vs-england-chennai-test-7177371/,Joe Root became the first batsman in the history of Test cricket to score a double century in his 100th Test.
2282," February 6, 2021  8:29:46 pm","
Stuart Broad takes a dig at ICC over Virat Kohli’s ‘spirit of cricket’ gesture
",https://indianexpress.com/article/sports/cricket/stuart-broad-takes-a-dig-at-icc-over-virat-kohli-spirit-of-cricket-tweet-ind-vs-eng-7177222/,"During the third session of day one, Joe Root suffered a cramp after slog-sweeping R Ashwin."
2283," February 6, 2021  8:29:46 pm","
WWE: Edge returns to SmackDown, Kevin Owens stuns Roman Reigns again
",https://indianexpress.com/article/sports/wwe-wrestling/wwe-smackdown-results-winners-highlights-from-february-6-7177160/,Edge returned to WWE SmackDown to address his decision on which World Champion he may face at WrestleMania.
2284," February 6, 2021  8:29:46 pm","
Win will be perfect way to round of Joe Root’s ‘special’ Test: Ben Stokes
",https://indianexpress.com/article/sports/cricket/win-will-be-perfect-way-to-round-of-joe-roots-special-test-ben-stokes-7177072/,"Insisting that he was privileged to have handed over Root his 100th Test cap, Stokes said a winning start to the four-Test series would be a perfect gift for Root.
"
2285," February 6, 2021  8:29:46 pm","
Injuries everywhere; Daniil Medvedev and Russia into ATP Cup final
",https://indianexpress.com/article/sports/tennis/injuries-everywhere-daniil-medvedev-and-russia-into-atp-cup-final-7177059/,"He left the court for treatment on Saturday and returned, taking the match to three sets before Medvedev finally converted to secure Russia's win over Germany and a spot in the final."
2286," February 6, 2021  8:29:46 pm","
One of century’s most economical five-for has a Punjab connect: Mohali lad with World Cup dreams
",https://indianexpress.com/article/sports/one-of-centurys-most-economical-five-for-has-a-punjab-connect-mohali-lad-with-world-cup-dreams-7176913/,"The Mohali cricketer, who is an Irish citizen now, also bagged his first Man of the Match award with a half-century and five wickets in the match. The last four years have seen Simi playing 24 ODI and 24 T20I matches apart from two four-day matches against Netherlands and Scotland. 
"
2287," February 6, 2021  8:29:46 pm","
Pak vs SA 2nd Test, Day 2 Highlights: South Africa 106-4, trails Pakistan by 166 runs
",https://indianexpress.com/article/sports/cricket/pak-vs-sa-2nd-test-day-2-highlights-south-africa-106-4-trails-pakistan-by-166-runs-7176844/,"Pakistan fast bowler Hasan Ali (2-29) grabbed his wickets off successive deliveries and Ashraf had Faf du Plessis (17) caught behind to leave South Africa struggling in its first innings on day 2.
"
2288," February 6, 2021  8:29:46 pm","
Tokyo Olympics chief Yoshiro Mori in hot water for sexist comment
",https://indianexpress.com/article/sports/tokyo-olympics-chief-yoshiro-mori-in-hot-water-for-sexist-comment-7176827/,"Yoshiro Mori, the 83-year-old former Japanese Prime Minister, set off a social media storm by saying that women talked too much, in remarks made in a meeting with the Japan Olympic Committee (JOC) this week."
2289," February 6, 2021  8:29:46 pm","
Bayern Munich leave for Club World Cup after beating Hertha 1-0
",https://indianexpress.com/article/sports/football/bayern-munich-leave-for-club-world-cup-after-beating-hertha-1-0-7176798/,"Bayern stretched its winning run in the league to five games, while Hertha remained in relegation trouble with just one point from its last six games."
2290," February 6, 2021  8:29:46 pm","
Inter Milan on top of Serie A after beating Fiorentina 2-0
",https://indianexpress.com/article/sports/football/inter-milan-on-top-of-serie-a-after-beating-fiorentina-2-0/,Nicolò Barella scored a great first-half opener and Ivan Perišić doubled the lead shortly after the break to hand the Nerazzurri their first win in Florence since 2014.
2291," February 6, 2021  8:29:46 pm","
India vs England 1st Test Day 2 Highlights: England on 555/8 at stumps
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-day-2-live-cricket-score-7176363/,India vs England (IND vs ENG) 1st Test Day 2 Highlights: The Chennai Test has been dominated by England batsmen so far
2292," February 6, 2021  8:29:46 pm","
Francesca Jones’ journey: 8 fingers, 7 toes, 10 surgeries, Grand Slam debut
",https://indianexpress.com/article/sports/tennis/francesca-jones-journey-8-fingers-7-toes-10-surgeries-grand-slam-debut-7176578/,There was some luck involved for a player ranked 245 in the world to get a spot in the Australian Open qualification round.
2293," February 6, 2021  8:29:46 pm","
Dom to dusk, Sibley bats on
",https://indianexpress.com/article/sports/cricket/dom-to-dusk-sibley-bats-on-7176509/,England made a dominant start to the Indian tour thanks to their 25-year-old run glutton of an opener.
2294," February 6, 2021  8:29:46 pm","
Root proves he belongs in same league as Kohli, Williamson and Smith: Nasser Hussain
",https://indianexpress.com/article/sports/cricket/root-proves-he-belongs-in-same-league-as-kohli-williamson-and-smith-nasser-hussain-7176442/,"Joe Root has been in sparkling form this year after enduring a lean patch in 2020, where he failed to reach the hundred-run mark."
2295," February 6, 2021  8:29:46 pm","
England are looking at first innings total of 600-700 in Chennai: Joe Root
",https://indianexpress.com/article/sports/cricket/joe-root-india-vs-england-1st-test-day-1-comments-7176323/,"Joe Root, on his way to his 20th century in his 100th Test, batted with remarkable fluency, whether it was tackling the India spinners or the reverse swing generated by the pacers."
2296," February 6, 2021  8:29:46 pm","
Saliva ban made it difficult to maintain ball as sweat not effective: Jasprit Bumrah
",https://indianexpress.com/article/sports/cricket/jasprit-bumrah-india-vs-england-1st-test-saliva-comments-7176300/,"Jasprit Bumrah explained that sweat, which is lighter than saliva, is not at all a good option to prepare the ball for reverse swing."
2297," February 6, 2021  8:29:46 pm","
IPL 2021 Auction: Root, Starc out; Shakib, Sreesanth among 1097 registered players
",https://indianexpress.com/article/sports/cricket/ipl-2021-auction-players-registration-list-7176279/,"KXIP go into the auction with the biggest purse available at Rs 53.20 crore, followed by RCB (Rs 35.90 crore), RR (Rs 34.85 crore), CSK (Rs 22.90 crore), MI (Rs 15.35 crore), and DC (Rs 12.9 crore)."
2298," February 6, 2021  8:29:46 pm","
Bangladesh stay in control of 1st Test vs West Indies
",https://indianexpress.com/article/sports/cricket/bangladesh-stay-in-control-of-1st-test-vs-west-indies-7176212/,"Bangladesh reached 47-3 in its second innings at stumps on day 3, stretching its lead to 218 on an increasingly deteriorating pitch."
2299," February 6, 2021  8:29:46 pm","
Spirit of Cricket: How Virat Kohli rushed to Joe Root’s aid during Chennai Test
",https://indianexpress.com/article/sports/cricket/virat-kohli-joe-root-cramp-india-vs-england-1st-test-video-7176137/,"While waiting for the visiting team's physio, India skipper Virat Kohli helped Joe Root out by stretching his leg after the England captain suffered a cramp in the third session."
2300," February 6, 2021  8:29:46 pm","
The Root of India’s misery: England dominate hosts on Day 1 in Chennai
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-day-1-report-7176175/,"Joe Root showed his mastery over slow bowlers during his 20th hundred and third in as many Tests, becoming the ninth player in the history of the game to score a ton on his 100th appearance."
2301," February 6, 2021  7:37:17 am","
UEFA hands Ajax goalkeeper Andre Onana 12-month doping ban
",https://indianexpress.com/article/sports/football/andre-onana-ajax-uefa-doping-ban-7176131/,"Ajax said the violation was the result of a mistake by Andre Onana who, according to the club, accidentally took a medicine meant for his wife on the morning of October 30."
2302," February 6, 2021  7:37:17 am","
Sumit Nagal draws Ricardas Berankis in Australian Open first-round clash
",https://indianexpress.com/article/sports/tennis/sumit-nagal-australian-open-draw-result-7176087/,"If Sumit Nagal, a wild card entrant and world number 139, can cross the first hurdle, he will run into either 19th seed Karen Khachanov or local wild card Aleksandar Vukic."
2303," February 6, 2021  7:37:17 am","
Wimbledon organisers eyeing reduced-capacity crowd in June
",https://indianexpress.com/article/sports/tennis/wimbledon-organisers-reduced-capacity-crowd-plans-7176035/,"Wimbledon, called off last year for the first time since 1945, is scheduled to run from June 28-July 11."
2304," February 6, 2021  7:37:17 am","
Bio-bubbles are mentally draining, India must get break after IPL: Ravi Shastri
",https://indianexpress.com/article/sports/cricket/ravi-shastri-team-india-bio-bubbles-mentally-draining-7176044/,"Team India players have not taken a break since the IPL 2020 in September in the UAE. The IPL was followed by a challenging Australia tour comprising four Tests, three ODIs and three T20Is."
2305," February 6, 2021  7:37:17 am","
Graeme Swann wants Leach to be ‘boring’ against India, doesn’t expect similar consistency from Bess
",https://indianexpress.com/article/sports/cricket/swann-wants-leach-to-be-boring-against-india-doesnt-expect-similar-consistency-from-bess-7175935/,Leach and offie Dom Bess face an enormous challenge having not bowled in India before. Moeen Ali is the only spinner with experience of Indian conditions but he is not playing the first Test that began in Chennai on Friday.
2306," February 6, 2021  7:37:17 am","
Sachin Tendulkar breaks hearts, loses fans in joining #FarmersProtest social media war
",https://indianexpress.com/article/sports/cricket/sachin-tendulkar-breaks-hearts-loses-fans-social-media-war-7175552/,"That Sachin Tendulkar's tweet came hours after the Ministry of External Affairs’ strongly worded statement retorting to ""international personalities"" like Rihanna -- was also a reason for the sense of betrayal that some fans felt."
2307," February 6, 2021  7:37:17 am","
La Liga referees likely to favour Real Madrid, claims Barcelona’s Gerard Pique
",https://indianexpress.com/article/sports/football/gerard-pique-la-liga-referees-real-madrid-favour-7175885/,"Gerard Pique said that if the vast majority of La Liga referees supported Real Madrid, they would naturally be partial to that team when refereeing their games."
2308," February 6, 2021  7:37:17 am","
Fifth sets should be replaced by 10-point tiebreaker in Grand Slams: John McEnroe
",https://indianexpress.com/article/sports/tennis/john-mcenroe-fifth-set-tiebreaker-replacement-7175817/,"John McEnroe, who is a seven-time major winner, believes that with so much choice for television viewers these days, tennis matches lasting five hours or more could turn fans off the sport."
2309," February 6, 2021  7:37:17 am","
Australian Open Draw: Novak Djokovic, Sofia Kenin start off with easy clashes
",https://indianexpress.com/article/sports/tennis/australian-open-draw-djokovic-nadal-thiem-kenin-serena-osaka-7175761/,"Novak Djokovic, who will face Jeremy Chardy in the first round, captured a record-extending eighth title at Melbourne Park last year by beating Dominic Thiem, who is seeded third."
2310," February 6, 2021  7:37:17 am","
‘We stand with them’: WWE’s The Singh Brothers lend support to farmers’ protest
",https://indianexpress.com/article/sports/wwe-wrestling/the-singh-brothers-jinder-mahal-farmers-protest-support-7175648/,The Canada-born duo -- Sunil Singh aka Gurvinder Sihra and Samir Singh aka Harvinder Sihra -- took to social media and voiced their support to the protesting farmers in India. 
2311," February 6, 2021  7:37:17 am","
‘No justice’: Kuldeep Yadav’s omission from Chennai Test vs England raises questions
",https://indianexpress.com/article/sports/cricket/kuldeep-yadav-india-vs-england-chennai-test-omission-reactions-7175621/,"Kuldeep Yadav has not been able to make it to India's playing XI against England in Chennai, Shahbaz Nadeem, Washington Sundar, and Ravichandran Ashwin are playing."
2312," February 6, 2021  7:37:17 am","
IND vs ENG 1st Test: Joe Root receives special cap for his 100th Test from Ben Stokes
",https://indianexpress.com/article/sports/cricket/ind-vs-eng-1st-test-joe-root-receives-special-cap-for-his-100th-test-from-ben-stokes-7175467/,The stylish right-hander was handed the special cap by star all-rounder Stokes prior to the start of the Test at the M A Chidambaram stadium.
2313," February 6, 2021  7:37:17 am","
UEFA has plan for expanded Champions League with new format
",https://indianexpress.com/article/sports/football/uefa-has-plan-for-expanded-champions-league-with-new-format-7175359/,"Plans to transform the competition from 2024 will be discussed by European domestic leagues on Friday and the 55 national association leaders will be briefed by UEFA on Tuesday.
"
2314," February 6, 2021  7:37:17 am","
Ashleigh Barty to face Serena Williams in Australian Open tuneup semi-finals
",https://indianexpress.com/article/sports/tennis/ash-barty-gets-play-back-under-way-in-australian-open-tuneup-events-7175338/,"Ashleigh Barty got her first taste of the modified scoring system introduced to shorten matches in a disrupted schedule, dominating a match tiebreaker to beat Shelby Rogers 7-5, 2-6, 10-4."
2315," February 6, 2021  7:37:17 am","
EPL: Revived under Thomas Tuchel, Chelsea hands Spurs 3rd straight loss
",https://indianexpress.com/article/sports/football/epl-chelsea-vs-spurs-revived-under-thomas-tuchel-chelsea-hands-spurs-3rd-straight-loss-7175299/,Not since 2012 has Tottenham endured three consecutive Premier League losses. Never before in his managerial career has Mourinho lost back-to-back home league games.
2316," February 6, 2021  7:37:17 am","
India vs England, 1st Test Day 1 Highlights: Root, Sibley partnership headlines first day
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-live-cricket-score-7174785/,"India vs England (IND vs ENG) 1st Test Day 1 Highlights: England scored 263/3, with Joe Root staying unbeaten on 128."
2317," February 6, 2021  7:37:17 am","
BCCI anti-graft unit wants crackdown on mini-IPLs
",https://indianexpress.com/article/sports/cricket/bcci-anti-graft-unit-wants-crackdown-on-mini-ipls-7175167/,The Indian Express has learnt that ACU chief Ajit Singh has spoken to BCCI officials to find a solution to curb corruption in these leagues.
2318," February 6, 2021  7:37:17 am","
Will go loony if I take Virat Kohli’s wicket: Dominic Bess
",https://indianexpress.com/article/sports/cricket/will-go-loony-if-i-take-virat-kohlis-wicket-dominic-bess-7175120/,"In a chat with Talk Sport, UK's radio station, Dominic Bess, England's offspinner, talked about his favourite music, best friend in England team, and what he would do if he takes Kohli's wicket."
2319," February 6, 2021  7:37:17 am","
Overworked, underprepared: ISL clubs flag referees
",https://indianexpress.com/article/sports/football/overworked-underprepared-isl-clubs-flag-referees-7175101/,Stuart Baxter's departure as Odisha’s manager hasn’t ended the controversy surrounding the quality of officiating in the Indian Super League.
2320," February 6, 2021  7:37:17 am","
Germany bars Liverpool from coming for Champions League game
",https://indianexpress.com/article/sports/football/germany-bars-liverpool-from-coming-for-champions-league-game-7175004/,Germany will not allow Liverpool into the country to play a Champions League game at Leipzig on Feb. 16 because of border restrictions imposed over new variants of the coronavirus.
2321," February 6, 2021  7:37:17 am","
India vs England 1st Test Preview: Home comforts
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-preview-7174975/,"After prevailing in Australia with a cobbled-up bunch, an almost-full strength India start favourites against England in familiar surroundings."
2322," February 6, 2021  7:37:17 am","
1st Test Day 2: Mehidy Hasan century puts Bangladesh on top of Windies
",https://indianexpress.com/article/sports/cricket/1st-test-day-2-mehidy-century-puts-bangladesh-on-top-of-windies-7174918/,Mehidy Hasan's maiden hundred lifted Bangladesh to 430 and on top of the West Indies after two days of the first cricket Test on Thursday.
2323," February 6, 2021  7:37:17 am","
Joe Root meets members of India’s Street Child World Cup team, discusses Test series
",https://indianexpress.com/article/sports/cricket/joe-root-meets-members-of-indias-street-child-world-cup-team-discusses-test-series-7174913/,"Joe Root is expecting an entertaining four-match series against India starting with the first Test from Friday, insisting that they are well-prepared to take the fight to the formidable hosts."
2324," February 6, 2021  7:37:17 am","
India vs England 1st Test, Chennai Weather Forecast Report: Will it rain in Chennai?
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-chennai-weather-forecast-report-will-it-rain-in-chennai-7174327/,"India vs England (Ind vs ENG) 1st Test, Chennai Weather Forecast and Pitch Report:  The Chennai weather will be conducive to reverse swing and the hot weather will provide spinner with some help from the surface."
2325," February 6, 2021  7:37:17 am","
Becoming father greatest moment in my life, can’t be compared to missing Australia Tests: Virat Kohli
",https://indianexpress.com/article/sports/cricket/becoming-father-greatest-moment-in-my-life-cant-be-compared-to-missing-australia-tests-virat-kohli-7174840/,"As Virat Kohli anxiously waited the arrival of his first child, the Indian captain was glued to his phone to track his team's remarkable turnaround Down Under."
2326,"February 4, 2021 8:00:54 pm","
India vs England 1st Test Predicted Playing 11: Virat Kohli returns as captain
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-predicted-playing-11-virat-kohli-returns-as-captain-7174742/,"India vs England (IND vs ENG) 1st Test Predicted Playing 11, Players List: India take on England in the first Test on Friday"
2327,"February 4, 2021 8:00:54 pm","
India vs England 1st Test: When and where to watch IND vs ENG match?
",https://indianexpress.com/article/sports/cricket/india-vs-england-1st-test-live-streaming-date-time-ist-tv-channels-7174672/,"India vs England 1st Test: Apart from Virat Kohli, all-rounder Hardik Pandya and veteran pacer Ishant Sharma have also returned to the Test setup."
